3.932356461882591248e-02
3.433384746313095093e-02
2.967791631817817688e-02
1.719448529183864594e-02
1.034674234688282013e-02
1.030647102743387222e-02
9.740019217133522034e-03
8.859377354383468628e-03
8.526342920958995819e-03
6.789756938815116882e-03
7.710059173405170441e-03
6.834654137492179871e-03
6.518755108118057251e-03
8.093621581792831421e-03
6.750081200152635574e-03
6.245275493711233139e-03
5.703458562493324280e-03
5.347906146198511124e-03
6.121781188994646072e-03
6.189674139022827148e-03
4.425675142556428909e-03
4.564020782709121704e-03
5.055421497672796249e-03
