3.039582616199263043e+01
3.104549676473119035e+01
3.119902442049026448e+01
3.128352107164291240e+01
3.135067129565656074e+01
3.138912429317331387e+01
3.146765064758886865e+01
3.153305436212136925e+01
3.159280921461366987e+01
3.165738102662357889e+01
3.169799708493080814e+01
3.175264997059537109e+01
3.179203784577043024e+01
3.181373896799245671e+01
3.186792766154476908e+01
3.191321385862260485e+01
3.193524903603296750e+01
3.197881673408316061e+01
3.201932387277341974e+01
3.204303176477151283e+01
3.205516496434015750e+01
